Unnamed: 0,NOME,FAZ,TAL,tipocorte,variedad,madurada,producto,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,Categoria_TCH,Categoria_Sacarosa
3524,SAN MARINO,80150,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.1,12.7,2,9.1,2.5,13.9,11,202011,152,88,2,1.5,Medio,Alto
3525,SAN MARINO,80150,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.0,12.3,1,11.5,3.3,10.1,5,201905,161,267,2,1.7,Alto,Bajo
3526,SAN MARINO,80150,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.4,11.9,2,10.5,2.8,12.5,5,202005,158,130,2,2.8,Alto,Medio
3527,SAN MARINO,80150,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.1,12.4,1,12.5,2.7,11.3,6,201906,163,267,2,2.0,Alto,Bajo
3528,SAN MARINO,80150,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.7,11.8,2,10.1,2.4,12.7,5,202005,147,130,2,3.2,Medio,Medio
3538,SAN MARINO,80150,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.6,12.0,3,10.3,2.2,12.0,5,202005,156,130,2,3.2,Alto,Bajo
3541,SAN MARINO,80150,007B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.6,13.6,1,15.0,2.5,13.2,11,201911,168,162,2,2.2,Alto,Alto
3545,SAN MIGUEL 3 ,80181,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.4,11.7,2,9.7,2.8,13.0,10,201810,172,49,2,3.1,Alto,Medio
3546,SAN MIGUEL 3 ,80181,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.4,11.7,2,12.4,2.9,12.7,10,201810,153,49,2,3.1,Medio,Medio
3553,SAN MIGUEL 3 ,80181,013C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,12.3,1,9.5,2.7,12.4,9,201809,173,56,2,4.7,Alto,Bajo
3554,SAN MIGUEL 3 ,80181,013C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,11.9,2,8.2,2.1,13.3,9,201909,122,44,2,2.9,Bajo,Alto
3555,SAN MIGUEL 3 ,80181,013C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,9.0,12.2,3,7.2,3.5,13.3,9,202009,145,44,2,4.6,Medio,Alto
3556,SAN MIGUEL 3 ,80181,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,13.4,1,8.2,7.5,13.6,9,201809,180,76,2,4.7,Alto,Alto
3557,SAN MIGUEL 3 ,80181,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,12.0,2,8.2,2.2,13.5,9,201909,162,44,2,2.3,Alto,Alto
3558,SAN MIGUEL 3 ,80181,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,9.0,12.2,3,8.1,2.7,12.9,9,202009,160,44,2,4.6,Alto,Medio
3559,SAN MIGUEL CARVAJAL,80426,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.4,12.1,2,9.5,9.2,12.7,6,201806,149,191,3,4.0,Medio,Medio
3560,SAN MIGUEL CARVAJAL,80426,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.9,12.4,3,8.3,1.7,12.5,6,201906,162,0,3,2.7,Alto,Medio
3561,SAN MIGUEL CARVAJAL,80426,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.9,11.7,4,10.2,1.9,12.5,6,202006,165,50,3,2.1,Alto,Medio
3563,SAN MIGUEL CARVAJAL,80426,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.3,12.7,1,9.4,3.8,12.9,4,201904,183,0,3,3.2,Alto,Medio
3564,SAN MIGUEL CARVAJAL,80426,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.7,12.0,2,8.6,1.6,12.8,4,202004,164,95,3,3.2,Alto,Medio
3567,SAN MIGUEL CARVAJAL,80426,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.1,12.5,1,9.6,1.7,13.3,4,201904,170,0,3,3.2,Alto,Alto
3568,SAN MIGUEL CARVAJAL,80426,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.4,12.0,2,7.7,1.5,13.5,4,202004,147,77,3,3.2,Medio,Alto
3569,SAN MIGUEL CARVAJAL,80426,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.7,12.9,1,6.5,1.9,13.2,10,201610,158,0,3,4.8,Alto,Alto
3570,SAN MIGUEL CARVAJAL,80426,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.3,13.0,2,11.5,1.8,11.5,11,201711,185,0,3,4.7,Alto,Bajo
3571,SAN MIGUEL CARVAJAL,80426,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.0,11.7,3,11.5,1.4,12.9,11,201811,159,35,3,3.6,Alto,Medio
3572,SAN MIGUEL CARVAJAL,80426,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.6,11.9,4,11.0,1.6,12.8,11,201911,160,0,3,3.7,Alto,Medio
3573,SAN MIGUEL CARVAJAL,80426,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.9,11.7,5,8.9,1.7,13.6,11,202011,147,35,3,3.2,Medio,Alto
3574,SAN MIGUEL CARVAJAL,80426,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.0,15.0,2,10.4,16.9,12.5,11,201711,194,73,3,4.7,Alto,Medio
3575,SAN MIGUEL CARVAJAL,80426,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.1,12.1,3,12.8,1.9,12.6,11,201811,147,29,3,3.0,Medio,Medio
3576,SAN MIGUEL CARVAJAL,80426,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,11.8,4,11.9,2.1,12.2,11,201911,153,0,3,3.7,Medio,Bajo
3577,SAN MIGUEL CARVAJAL,80426,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.6,12.2,5,11.4,2.0,13.5,11,202011,157,59,3,3.2,Alto,Alto
3578,SAN MIGUEL CARVAJAL,80426,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.0,12.6,1,8.9,4.1,13.3,4,201904,180,0,3,3.2,Alto,Alto
3579,SAN MIGUEL CARVAJAL,80426,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.9,11.8,2,8.9,1.6,12.9,3,202003,141,97,3,3.2,Medio,Medio
3581,SAN MIGUEL CARVAJAL,80426,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,6.7,14.8,2,10.8,15.3,11.8,11,201711,227,65,3,4.7,Alto,Bajo
3582,SAN MIGUEL CARVAJAL,80426,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.1,12.1,3,11.4,1.7,12.9,11,201811,168,29,3,3.0,Alto,Medio
3583,SAN MIGUEL CARVAJAL,80426,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.0,11.7,4,9.7,1.6,12.2,11,201911,165,0,3,3.7,Alto,Bajo
3584,SAN MIGUEL CARVAJAL,80426,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.7,12.2,5,10.8,2.2,13.7,11,202011,163,59,3,3.2,Alto,Alto
3585,SAN MIGUEL CARVAJAL,80426,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.4,12.9,2,8.1,1.5,12.9,1,201901,182,0,3,2.1,Alto,Medio
3586,SAN MIGUEL CARVAJAL,80426,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.4,11.7,3,10.2,1.6,12.1,1,202001,145,0,3,3.0,Medio,Bajo
3587,SAN MIGUEL CARVAJAL,80426,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.0,12.2,4,10.1,2.0,13.1,1,202101,143,21,3,5.3,Medio,Medio
3590,SAN MIGUEL CARVAJAL,80426,9,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.1,15.2,2,6.8,26.8,10.5,11,201711,164,65,3,4.7,Alto,Bajo
3591,SAN MIGUEL CARVAJAL,80426,9,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.1,11.8,3,13.6,2.0,11.4,11,201811,121,29,3,3.0,Bajo,Bajo
3592,SAN MIGUEL CARVAJAL,80426,9,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.6,11.9,4,12.5,1.9,13.1,11,201911,149,0,3,3.7,Medio,Medio
3593,SAN MIGUEL CARVAJAL,80426,9,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.9,11.7,5,7.8,1.9,12.9,11,202011,137,44,3,3.2,Medio,Medio
3594,SAN MIGUEL CARVAJAL,80426,10,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.9,13.3,1,6.6,2.4,12.2,8,201708,198,213,3,3.8,Alto,Bajo
3595,SAN MIGUEL CARVAJAL,80426,10,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.4,11.7,3,8.0,6.3,12.3,8,201908,177,0,3,2.4,Alto,Bajo
3596,SAN MIGUEL CARVAJAL,80426,10,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.6,11.7,4,9.6,2.1,12.9,8,202008,164,0,3,1.9,Alto,Medio
3599,SAN MIGUEL CARVAJAL,80426,11,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.3,13.3,1,7.0,2.9,12.0,8,201708,191,179,3,3.8,Alto,Bajo
3600,SAN MIGUEL CARVAJAL,80426,11,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.1,11.7,3,8.3,8.7,12.4,8,201908,175,0,3,2.4,Alto,Bajo
3601,SAN MIGUEL CARVAJAL,80426,11,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.0,11.6,4,9.1,2.2,12.3,7,202007,166,9,3,1.9,Alto,Bajo
3604,SAN MIGUEL CARVAJAL,80426,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.0,12.3,1,10.9,1.6,12.7,4,201904,174,0,3,3.2,Alto,Medio
3605,SAN MIGUEL CARVAJAL,80426,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.1,11.9,2,8.4,2.1,13.3,4,202004,137,82,3,3.2,Medio,Alto
3607,SAN MIGUEL CARVAJAL,80426,13,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.4,13.0,1,6.8,1.8,14.2,10,201610,156,0,3,4.8,Alto,Alto
3608,SAN MIGUEL CARVAJAL,80426,13,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,13.2,2,10.1,1.8,13.5,11,201711,153,0,3,4.7,Medio,Alto
3609,SAN MIGUEL CARVAJAL,80426,13,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.6,11.5,3,10.7,1.8,13.7,11,201811,122,29,3,3.6,Bajo,Alto
3610,SAN MIGUEL CARVAJAL,80426,13,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.9,11.8,4,12.3,2.0,12.4,11,201911,143,0,3,3.7,Medio,Bajo
3611,SAN MIGUEL CARVAJAL,80426,13,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.3,11.5,5,8.9,2.6,13.0,10,202010,126,44,3,3.2,Bajo,Medio
3612,SAN MIGUEL CARVAJAL,80426,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.4,12.8,1,7.9,1.8,13.8,10,201610,184,0,3,4.8,Alto,Alto
3613,SAN MIGUEL CARVAJAL,80426,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.3,12.8,2,10.3,1.8,11.7,11,201711,185,0,3,7.6,Alto,Bajo
3614,SAN MIGUEL CARVAJAL,80426,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.4,11.8,3,10.6,1.9,13.0,11,201811,174,29,3,3.6,Alto,Medio
3615,SAN MIGUEL CARVAJAL,80426,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.7,11.8,4,10.3,2.3,11.9,11,201911,164,0,3,3.7,Alto,Bajo
3616,SAN MIGUEL CARVAJAL,80426,14,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.4,11.8,5,9.7,2.3,13.2,11,202011,140,44,3,4.1,Medio,Alto
3617,SAN MIGUEL CARVAJAL,80426,15,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.7,12.8,2,7.7,7.4,11.8,7,201707,198,135,3,4.1,Alto,Bajo
3618,SAN MIGUEL CARVAJAL,80426,15,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.6,12.4,3,8.4,1.6,13.3,8,201808,193,93,3,3.8,Alto,Alto
3619,SAN MIGUEL CARVAJAL,80426,15,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,11.9,4,8.8,2.1,13.0,8,201908,188,0,3,2.4,Alto,Medio
3620,SAN MIGUEL CARVAJAL,80426,15,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.6,11.4,5,9.7,1.7,12.0,7,202007,177,5,3,1.9,Alto,Bajo
3621,SAN MIGUEL CARVAJAL,80426,16,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.0,11.9,4,8.8,2.6,12.7,8,201908,162,0,3,2.4,Alto,Medio
3622,SAN MIGUEL CARVAJAL,80426,16,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.1,11.7,5,10.1,1.7,12.4,8,202008,159,5,3,1.9,Alto,Bajo
3623,SAN MIGUEL CARVAJAL,80426,17,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.3,12.9,1,7.4,1.8,13.3,8,201808,178,148,3,3.8,Alto,Alto
3624,SAN MIGUEL CARVAJAL,80426,17,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.4,11.9,2,8.2,2.2,13.0,8,201908,175,0,3,2.4,Alto,Medio
3625,SAN MIGUEL CARVAJAL,80426,17,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,11.8,3,9.6,2.1,12.7,8,202008,174,5,3,1.9,Alto,Medio
3627,SAN MIGUEL CARVAJAL,80426,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.3,13.0,1,9.6,2.0,13.3,10,201610,176,0,3,4.8,Alto,Alto
3628,SAN MIGUEL CARVAJAL,80426,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.6,13.7,2,9.0,1.7,12.7,11,201711,153,73,3,7.8,Medio,Medio
3629,SAN MIGUEL CARVAJAL,80426,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.9,11.6,3,8.3,1.5,13.8,11,201811,139,67,3,3.6,Medio,Alto
3630,SAN MIGUEL CARVAJAL,80426,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.0,12.0,4,12.5,1.7,12.4,11,201911,159,0,3,3.7,Alto,Bajo
3631,SAN MIGUEL CARVAJAL,80426,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.7,11.3,5,10.3,1.5,13.1,11,202011,136,47,3,3.2,Medio,Medio
3635,SAN MIGUEL CARVAJAL,80426,019B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.6,12.5,3,11.1,1.3,11.9,8,201808,183,120,3,3.8,Alto,Bajo
3636,SAN MIGUEL CARVAJAL,80426,019B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,11.7,4,11.2,2.0,12.8,8,201908,160,0,3,2.4,Alto,Medio
3637,SAN MIGUEL CARVAJAL,80426,019B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.4,11.8,5,10.1,1.9,11.6,8,202008,174,12,3,1.9,Alto,Bajo
3639,SAN MIGUEL CARVAJAL,80426,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.9,13.0,1,7.8,1.9,14.3,10,201610,180,0,3,4.8,Alto,Alto
3640,SAN MIGUEL CARVAJAL,80426,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.0,12.5,2,9.1,2.4,12.2,11,201711,176,0,3,4.7,Alto,Bajo
3641,SAN MIGUEL CARVAJAL,80426,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.3,11.9,3,11.0,2.3,13.2,11,201811,171,67,3,3.6,Alto,Alto
3642,SAN MIGUEL CARVAJAL,80426,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.4,11.6,4,12.3,1.4,12.6,11,201911,154,0,3,3.7,Alto,Medio
3643,SAN MIGUEL CARVAJAL,80426,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.1,12.0,5,8.8,2.2,13.4,11,202011,139,47,3,3.2,Medio,Alto
3644,SAN MIGUEL CARVAJAL,80426,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.1,12.4,1,11.5,1.6,12.5,4,201904,168,0,3,3.2,Alto,Medio
3645,SAN MIGUEL CARVAJAL,80426,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.7,11.8,2,8.6,1.3,13.4,3,202003,158,82,3,3.2,Alto,Alto
3646,SAN MIGUEL CARVAJAL,80426,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.9,12.3,1,10.6,1.3,12.7,4,201904,148,0,3,3.2,Medio,Medio
3647,SAN MIGUEL CARVAJAL,80426,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.7,11.8,2,9.8,1.4,13.3,3,202003,138,97,3,3.2,Medio,Alto
3648,SAN MIGUEL CARVAJAL,80426,23,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.9,13.3,1,11.2,4.9,12.7,4,201904,171,0,3,3.2,Alto,Medio
3649,SAN MIGUEL CARVAJAL,80426,23,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.6,11.8,2,9.0,1.6,12.7,3,202003,142,97,3,3.2,Medio,Medio
3652,SAN MIGUEL CARVAJAL,80426,24,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,13.7,1,7.4,4.8,12.5,8,201708,173,116,3,3.8,Alto,Medio
3653,SAN MIGUEL CARVAJAL,80426,24,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.0,12.2,2,9.7,2.2,13.4,8,201808,153,103,3,3.8,Medio,Alto
3654,SAN MIGUEL CARVAJAL,80426,24,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.7,11.6,3,9.1,2.0,11.8,8,201908,164,0,3,2.4,Alto,Bajo
3655,SAN MIGUEL CARVAJAL,80426,24,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.6,11.8,4,9.4,2.1,12.1,8,202008,168,43,3,1.9,Alto,Bajo
3658,SAN MIGUEL CARVAJAL,80426,25,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,4.6,12.1,2,7.2,1.8,13.0,10,201610,145,0,3,3.0,Medio,Medio
3659,SAN MIGUEL CARVAJAL,80426,25,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.1,12.8,3,10.9,2.0,12.3,11,201711,144,0,3,4.7,Medio,Bajo
3660,SAN MIGUEL CARVAJAL,80426,25,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.0,12.0,4,10.8,2.0,12.5,11,201811,125,67,3,3.0,Bajo,Medio
3661,SAN MIGUEL CARVAJAL,80426,25,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.6,11.9,5,9.7,2.1,12.3,11,201911,117,0,3,3.7,Bajo,Bajo
3662,SAN MIGUEL CARVAJAL,80426,25,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.3,12.0,6,11.0,2.4,13.7,11,202011,119,65,3,3.2,Bajo,Alto
3663,SAN MIGUEL CARVAJAL,80426,26,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.0,11.8,2,9.0,1.7,11.9,6,201806,157,153,3,5.1,Alto,Bajo
3664,SAN MIGUEL CARVAJAL,80426,26,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.4,12.4,3,10.9,1.8,11.9,6,201906,172,0,3,2.4,Alto,Bajo
3665,SAN MIGUEL CARVAJAL,80426,26,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.4,11.9,4,10.8,1.8,11.7,6,202006,169,67,3,1.8,Alto,Bajo
3671,SAN MIGUEL CARVAJAL,80426,28,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.6,11.6,2,10.2,2.2,12.2,11,201911,120,0,3,3.7,Bajo,Bajo
3672,SAN MIGUEL CARVAJAL,80426,28,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.0,11.5,3,8.9,1.9,12.9,11,202011,120,38,3,3.2,Bajo,Medio
3673,SAN MIGUEL CARVAJAL,80426,29,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,17.6,16.7,3,9.5,10.7,11.2,1,201801,185,195,3,3.0,Alto,Bajo
3674,SAN MIGUEL CARVAJAL,80426,29,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.6,11.4,4,12.8,1.6,12.7,1,201901,161,0,3,2.1,Alto,Medio
3675,SAN MIGUEL CARVAJAL,80426,29,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.1,11.6,5,10.0,1.7,12.2,1,202001,132,0,3,3.0,Bajo,Bajo
3676,SAN MIGUEL CARVAJAL,80426,29,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.1,12.3,6,10.9,1.5,11.6,1,202101,150,24,3,5.3,Medio,Bajo
3677,SAN MIGUEL CARVAJAL,80426,30,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.7,11.5,4,6.4,5.5,12.0,1,201901,129,0,3,2.1,Bajo,Bajo
3678,SAN MIGUEL CARVAJAL,80426,30,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.3,11.6,5,8.6,2.4,12.0,1,202001,127,0,3,3.0,Bajo,Bajo
3679,SAN MIGUEL CARVAJAL,80426,30,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.4,12.3,6,9.9,1.6,13.3,1,202101,142,24,3,5.3,Medio,Alto
3680,SAN MIGUEL CARVAJAL,80426,31,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,8.3,12.4,2,8.3,2.5,13.0,10,201810,144,151,3,3.6,Medio,Medio
3681,SAN MIGUEL CARVAJAL,80426,31,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,12.1,13.2,3,10.8,1.7,12.3,11,201911,131,0,3,3.7,Bajo,Bajo
3682,SAN MIGUEL CARVAJAL,80426,31,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.4,12.0,4,11.4,2.1,13.5,11,202011,141,65,3,3.2,Medio,Alto
3685,SAN MIGUEL CARVAJAL,80426,32,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.6,12.2,2,10.3,4.6,13.0,11,201911,136,0,3,3.7,Medio,Medio
